CUST_HOT,259.25
CUST_1,184.91
CUST_HOT,369.66
CUST_HOT,200.37
CUST_HOT,427.42
CUST_HOT,465.12
CUST_HOT,95.0
CUST_HOT,273.49
CUST_HOT,239.23
CUST_HOT,300.37
CUST_HOT,121.21
CUST_HOT,71.28
CUST_HOT,461.29
CUST_14,281.57
CUST_12,215.11
CUST_HOT,352.04
CUST_HOT,462.45
CUST_HOT,378.62
CUST_HOT,326.4
CUST_2,177.04
CUST_15,291.98
CUST_3,159.04
CUST_HOT,387.07
CUST_HOT,423.11
CUST_HOT,370.02
CUST_14,349.48
CUST_HOT,209.31
CUST_HOT,368.92
CUST_HOT,490.55
CUST_HOT,167.18
CUST_HOT,38.83
CUST_17,178.81
CUST_HOT,50.66
CUST_HOT,310.85
CUST_HOT,161.5
CUST_HOT,57.18
CUST_HOT,226.83
CUST_3,215.94
CUST_HOT,53.89
CUST_HOT,403.78
CUST_HOT,411.11
CUST_HOT,366.18
CUST_HOT,86.51
CUST_HOT,399.97
CUST_HOT,268.69
CUST_HOT,246.33
CUST_HOT,260.53
CUST_5,41.32
CUST_HOT,432.01
CUST_19,435.39
CUST_HOT,391.61
CUST_HOT,19.42
CUST_HOT,350.17
CUST_19,145.82
CUST_HOT,373.74
CUST_HOT,422.89
CUST_HOT,21.25
CUST_HOT,495.9
CUST_HOT,316.11
CUST_HOT,491.38
CUST_HOT,42.32
CUST_19,189.05
CUST_HOT,73.69
CUST_HOT,382.49
CUST_HOT,363.63
CUST_HOT,193.34
CUST_HOT,161.85
CUST_HOT,485.61
CUST_HOT,431.34
CUST_HOT,128.16
CUST_HOT,189.33
CUST_HOT,255.19
CUST_HOT,221.11
CUST_HOT,486.97
CUST_HOT,163.31
CUST_HOT,473.48
CUST_HOT,155.04
CUST_HOT,100.84
CUST_13,84.76
CUST_7,300.7
CUST_HOT,17.6
CUST_HOT,278.68
CUST_HOT,438.38
CUST_HOT,392.96
CUST_HOT,397.81
CUST_HOT,422.71
CUST_HOT,477.84
CUST_HOT,140.68
CUST_HOT,327.45
CUST_HOT,403.73
CUST_14,190.24
CUST_HOT,417.22
CUST_HOT,454.66
CUST_4,148.67
CUST_HOT,146.14
CUST_8,153.19
CUST_HOT,305.26
CUST_HOT,216.58
CUST_HOT,483.69
CUST_HOT,151.45
CUST_HOT,247.19
CUST_HOT,184.49
CUST_HOT,485.47
CUST_HOT,219.71
CUST_12,142.63
CUST_HOT,472.83
CUST_HOT,195.72
CUST_HOT,382.01
CUST_HOT,439.79
CUST_HOT,60.21
CUST_HOT,448.09
CUST_HOT,301.78
CUST_HOT,470.31
CUST_HOT,447.91
CUST_HOT,87.14
CUST_HOT,462.16
CUST_HOT,152.43
CUST_HOT,473.84
CUST_HOT,105.29
CUST_15,170.66
CUST_HOT,111.95
CUST_HOT,464.96
CUST_HOT,48.39
CUST_4,363.45
CUST_HOT,427.35
CUST_9,351.15
CUST_HOT,459.3
CUST_HOT,387.62
CUST_HOT,125.26
CUST_HOT,194.12
CUST_HOT,92.89
CUST_HOT,408.96
CUST_11,27.77
CUST_HOT,239.47
CUST_HOT,479.14
CUST_18,245.75
CUST_HOT,197.76
CUST_7,137.48
CUST_HOT,271.56
CUST_HOT,151.59
CUST_HOT,339.0
CUST_HOT,171.41
CUST_HOT,111.04
CUST_HOT,88.12
CUST_HOT,427.45
CUST_HOT,404.24
CUST_HOT,177.7
CUST_HOT,20.71
CUST_5,451.3
CUST_HOT,236.32
CUST_HOT,49.94
CUST_HOT,455.12
CUST_HOT,379.17
CUST_HOT,279.83
CUST_HOT,467.75
CUST_HOT,421.47
CUST_HOT,451.66
CUST_9,162.34
CUST_HOT,205.99
CUST_HOT,30.83
CUST_HOT,78.6
CUST_HOT,55.99
CUST_HOT,486.07
CUST_HOT,275.31
CUST_17,175.89
CUST_HOT,219.6
CUST_HOT,62.89
CUST_HOT,184.32
CUST_12,26.32
CUST_HOT,478.16
CUST_HOT,373.53
CUST_19,344.96
CUST_HOT,445.49
CUST_5,208.65
CUST_0,407.69
CUST_14,465.39
CUST_HOT,341.0
CUST_HOT,289.77
CUST_HOT,480.36
CUST_8,278.85
CUST_HOT,40.61
CUST_HOT,396.44
CUST_17,331.47
CUST_HOT,449.61
CUST_HOT,184.78
CUST_HOT,406.69
CUST_5,89.29
CUST_HOT,202.47
CUST_HOT,210.33
CUST_16,137.66
CUST_HOT,370.65
CUST_HOT,226.13
CUST_HOT,352.73
CUST_HOT,350.73
CUST_19,301.93
CUST_HOT,112.89
CUST_HOT,409.92
CUST_HOT,408.13
CUST_HOT,13.71
CUST_HOT,281.42
CUST_HOT,32.48
CUST_HOT,355.24
CUST_HOT,430.97
CUST_HOT,64.56
CUST_HOT,196.27
CUST_HOT,219.44
CUST_HOT,294.18
CUST_HOT,31.78
CUST_HOT,494.72
CUST_HOT,187.01
CUST_HOT,167.32
CUST_HOT,199.89
CUST_HOT,415.85
CUST_19,496.37
CUST_HOT,496.08
CUST_HOT,176.78
CUST_HOT,121.62
CUST_HOT,351.29
CUST_HOT,24.78
CUST_HOT,342.67
CUST_HOT,458.01
CUST_14,384.79
CUST_14,390.88
CUST_HOT,148.73
CUST_HOT,459.91
CUST_HOT,237.68
CUST_HOT,37.09
CUST_HOT,257.42
CUST_HOT,436.02
CUST_HOT,152.6
CUST_0,416.19
CUST_9,191.42
CUST_HOT,153.94
CUST_HOT,299.06
CUST_HOT,492.28
CUST_HOT,38.25
CUST_3,313.1
CUST_HOT,264.24
CUST_HOT,483.15
CUST_HOT,63.59
CUST_HOT,204.63
CUST_HOT,417.71
CUST_HOT,48.21
CUST_HOT,178.42
CUST_HOT,380.47
CUST_HOT,349.2
CUST_HOT,219.12
CUST_HOT,325.9
CUST_HOT,127.99
CUST_HOT,390.32
CUST_HOT,499.1
CUST_HOT,46.75
CUST_HOT,281.67
CUST_5,205.72
CUST_HOT,271.21
CUST_HOT,161.2
CUST_HOT,304.35
CUST_HOT,103.72
CUST_HOT,472.4
CUST_HOT,52.97
CUST_HOT,374.8
CUST_HOT,73.42
CUST_HOT,487.95
CUST_HOT,262.36
CUST_HOT,44.02
CUST_7,291.4
CUST_HOT,402.26
CUST_HOT,362.93
CUST_HOT,261.82
CUST_HOT,61.21
CUST_10,382.2
CUST_HOT,264.43
CUST_3,401.07
CUST_HOT,320.15
CUST_HOT,424.63
CUST_7,118.98
CUST_HOT,490.41
CUST_HOT,412.77
CUST_HOT,103.2
CUST_HOT,205.8
CUST_HOT,307.75
CUST_HOT,386.33
CUST_HOT,290.66
CUST_11,124.58
CUST_HOT,123.13
CUST_HOT,91.24
CUST_HOT,180.76
CUST_HOT,322.52
CUST_2,36.15
CUST_HOT,479.78
CUST_HOT,433.89
CUST_HOT,48.8
CUST_HOT,185.01
CUST_HOT,449.26
CUST_HOT,497.84
CUST_HOT,200.77
CUST_HOT,159.29
CUST_HOT,124.9
CUST_HOT,316.53
CUST_HOT,390.32
CUST_HOT,41.85
CUST_HOT,467.33
CUST_HOT,482.76
CUST_HOT,93.27
CUST_HOT,282.14
CUST_HOT,493.8
CUST_HOT,329.83
CUST_HOT,390.67
CUST_HOT,410.16
CUST_HOT,261.45
CUST_12,124.94
CUST_HOT,452.18
CUST_HOT,289.14
CUST_HOT,371.04
CUST_HOT,48.76
CUST_HOT,28.11
CUST_HOT,486.43
CUST_19,77.76
CUST_HOT,322.82
CUST_HOT,13.07
CUST_HOT,131.69
CUST_HOT,279.21
CUST_16,278.56
CUST_HOT,107.01
CUST_16,417.83
CUST_HOT,461.58
CUST_HOT,450.46
CUST_HOT,437.54
CUST_HOT,394.99
CUST_HOT,417.06
CUST_HOT,274.85
CUST_HOT,255.89
CUST_HOT,162.19
CUST_HOT,128.61
CUST_HOT,255.05
CUST_HOT,377.52
CUST_HOT,108.53
CUST_HOT,356.88
CUST_HOT,210.14
CUST_HOT,83.06
CUST_HOT,35.34
CUST_HOT,99.61
CUST_0,340.5
CUST_HOT,442.64
CUST_HOT,91.63
CUST_HOT,83.95
CUST_HOT,110.63
CUST_HOT,133.8
CUST_HOT,414.16
CUST_HOT,287.48
CUST_HOT,400.66
CUST_HOT,275.85
CUST_HOT,294.02
CUST_2,184.64
CUST_HOT,259.21
CUST_HOT,475.51
CUST_HOT,242.33
CUST_HOT,76.24
CUST_HOT,97.91
CUST_13,418.88
CUST_HOT,86.58
CUST_HOT,428.88
CUST_16,119.58
CUST_0,326.01
CUST_HOT,406.24
CUST_14,452.99
CUST_7,295.29
CUST_HOT,237.85
CUST_HOT,373.56
CUST_HOT,36.55
CUST_HOT,268.48
CUST_HOT,210.19
CUST_HOT,151.55
CUST_0,410.34
CUST_HOT,384.75
CUST_HOT,357.64
CUST_HOT,271.22
CUST_10,39.54
CUST_HOT,456.24
CUST_HOT,89.7
CUST_HOT,150.21
CUST_HOT,47.39
CUST_6,249.02
CUST_HOT,234.32
CUST_HOT,145.74
CUST_17,45.73
CUST_HOT,267.52
CUST_HOT,243.44
CUST_HOT,463.46
CUST_HOT,381.73
CUST_8,499.13
CUST_4,498.79
CUST_HOT,407.58
CUST_HOT,472.08
CUST_HOT,170.23
CUST_HOT,407.39
CUST_HOT,188.87
CUST_HOT,450.19
CUST_HOT,354.63
CUST_HOT,433.77
CUST_HOT,468.85
CUST_HOT,241.95
CUST_HOT,168.08
CUST_16,369.92
CUST_HOT,362.14
CUST_HOT,479.19
CUST_HOT,396.75
CUST_HOT,21.43
CUST_HOT,104.2
CUST_HOT,59.37
CUST_HOT,286.56
CUST_HOT,489.02
CUST_HOT,460.29
CUST_HOT,218.1
CUST_HOT,147.09
CUST_HOT,399.08
CUST_HOT,126.07
CUST_9,182.02
CUST_HOT,279.0
CUST_HOT,493.7
CUST_HOT,56.06
CUST_0,84.58
CUST_HOT,187.28
CUST_HOT,266.88
CUST_8,392.9
CUST_HOT,56.44
CUST_HOT,423.25
CUST_HOT,291.61
CUST_HOT,458.17
CUST_HOT,401.67
CUST_HOT,269.75
CUST_HOT,280.22
CUST_HOT,384.13
CUST_4,440.31
CUST_HOT,496.49
CUST_HOT,360.58
CUST_HOT,273.99
CUST_HOT,206.91
CUST_HOT,353.79
CUST_HOT,13.18
CUST_HOT,357.69
CUST_8,94.89
CUST_11,345.01
CUST_HOT,234.81
CUST_HOT,92.67
CUST_11,183.35
CUST_HOT,172.41
CUST_HOT,182.76
CUST_HOT,479.83
CUST_HOT,368.99
CUST_HOT,479.98
CUST_HOT,499.59
CUST_HOT,445.69
CUST_HOT,258.38
CUST_HOT,270.96
CUST_HOT,475.63
CUST_HOT,438.04
CUST_HOT,491.42
CUST_HOT,412.53
CUST_10,419.43
CUST_10,295.81
CUST_HOT,299.61
CUST_HOT,42.24
CUST_11,22.79
CUST_HOT,220.28
CUST_HOT,235.44
CUST_HOT,265.13
CUST_HOT,92.23
CUST_7,57.54
CUST_HOT,344.49
CUST_HOT,342.01
CUST_HOT,274.55
CUST_HOT,42.69
CUST_HOT,191.61
CUST_HOT,34.9
CUST_HOT,348.11
CUST_HOT,251.46
CUST_HOT,453.23
CUST_HOT,349.37
CUST_18,191.97
CUST_HOT,453.02
CUST_HOT,371.39
CUST_HOT,288.24
CUST_HOT,240.37
CUST_HOT,91.06
CUST_HOT,288.07
CUST_HOT,313.19
CUST_HOT,208.12
CUST_HOT,274.77
CUST_HOT,497.21
CUST_HOT,408.69
CUST_HOT,373.45
CUST_HOT,90.13
CUST_HOT,228.22
CUST_HOT,359.28
CUST_HOT,185.68
CUST_16,282.35
CUST_8,99.47
CUST_HOT,282.66
CUST_1,117.01
CUST_HOT,105.26
CUST_HOT,213.62
CUST_HOT,444.51
CUST_HOT,251.64
CUST_HOT,186.62
CUST_HOT,397.68
CUST_HOT,168.02
CUST_HOT,186.7
CUST_HOT,366.46
CUST_HOT,497.98
CUST_HOT,349.38
CUST_HOT,362.73
CUST_14,498.53
CUST_HOT,46.96
CUST_HOT,396.89
CUST_HOT,164.02
CUST_HOT,492.9
CUST_HOT,343.25
CUST_HOT,327.65
CUST_11,142.2
CUST_HOT,270.16
CUST_HOT,212.48
CUST_HOT,360.41
CUST_HOT,495.18
CUST_HOT,394.67
CUST_HOT,159.21
CUST_HOT,356.55
CUST_HOT,332.37
CUST_HOT,264.96
CUST_HOT,222.67
CUST_HOT,56.45
CUST_HOT,60.45
CUST_14,220.34
CUST_HOT,334.47
CUST_HOT,76.96
CUST_HOT,104.74
CUST_HOT,443.58
CUST_HOT,265.68
CUST_HOT,351.39
CUST_HOT,205.78
CUST_HOT,193.14
CUST_HOT,401.16
CUST_HOT,318.94
CUST_HOT,129.87
CUST_12,375.28
CUST_HOT,487.37
CUST_HOT,302.24
CUST_HOT,130.44
CUST_17,473.18
CUST_HOT,30.7
CUST_HOT,397.01
CUST_HOT,326.06
CUST_HOT,154.84
CUST_1,134.79
CUST_HOT,24.0
CUST_HOT,351.42
CUST_HOT,318.46
CUST_HOT,232.23
CUST_HOT,24.04
CUST_HOT,480.74
CUST_10,371.81
CUST_HOT,234.03
CUST_HOT,267.35
CUST_HOT,429.89
CUST_HOT,189.84
CUST_8,159.2
CUST_HOT,338.61
CUST_HOT,102.7
CUST_HOT,444.74
CUST_HOT,278.01
CUST_HOT,491.61
CUST_15,347.02
CUST_HOT,310.15
CUST_HOT,238.49
CUST_HOT,146.52
CUST_HOT,179.06
CUST_HOT,94.54
CUST_HOT,433.06
CUST_HOT,173.77
CUST_19,189.24
CUST_HOT,310.26
CUST_HOT,213.48
CUST_HOT,385.85
CUST_HOT,307.46
CUST_9,177.24
CUST_HOT,424.11
CUST_HOT,434.27
CUST_HOT,309.52
CUST_HOT,259.76
CUST_18,126.26
CUST_HOT,89.36
CUST_HOT,457.9
CUST_HOT,235.75
CUST_HOT,305.6
CUST_HOT,464.37
CUST_HOT,28.97
CUST_HOT,339.43
CUST_HOT,50.02
CUST_HOT,170.98
CUST_HOT,58.93
CUST_HOT,388.33
CUST_HOT,131.08
CUST_HOT,431.68
CUST_HOT,150.67
CUST_HOT,91.78
CUST_HOT,175.84
CUST_HOT,335.92
CUST_HOT,82.14
CUST_HOT,39.86
CUST_16,193.66
CUST_HOT,80.22
CUST_HOT,268.21
CUST_HOT,86.08
CUST_HOT,478.48
CUST_HOT,75.87
CUST_HOT,115.95
CUST_HOT,350.52
CUST_HOT,78.71
CUST_HOT,216.28
CUST_HOT,297.59
CUST_HOT,132.77
CUST_HOT,467.55
CUST_HOT,414.57
CUST_HOT,269.85
CUST_HOT,237.16
CUST_HOT,426.19
CUST_HOT,172.31
CUST_18,206.54
CUST_HOT,96.22
CUST_HOT,485.77
CUST_HOT,390.33
CUST_HOT,471.82
CUST_HOT,241.88
CUST_HOT,493.89
CUST_HOT,11.38
CUST_HOT,167.34
CUST_HOT,489.08
CUST_HOT,231.03
CUST_HOT,59.73
CUST_HOT,249.66
CUST_HOT,474.32
CUST_HOT,465.93
CUST_HOT,302.46
CUST_HOT,423.23
CUST_HOT,69.41
CUST_HOT,181.4
CUST_HOT,115.52
CUST_HOT,456.48
CUST_HOT,121.72
CUST_HOT,238.05
CUST_HOT,291.65
CUST_HOT,148.39
CUST_HOT,239.54
CUST_HOT,217.32
CUST_HOT,157.69
CUST_HOT,352.04
CUST_HOT,108.17
CUST_8,256.22
CUST_HOT,157.7
CUST_12,222.6
CUST_HOT,217.07
CUST_HOT,301.98
CUST_HOT,446.11
CUST_HOT,394.74
CUST_HOT,381.55
CUST_HOT,336.54
CUST_HOT,85.24
CUST_17,106.44
CUST_HOT,338.07
CUST_HOT,366.07
CUST_HOT,464.26
CUST_HOT,36.49
CUST_HOT,100.08
CUST_HOT,374.31
CUST_HOT,306.92
CUST_HOT,86.94
CUST_HOT,477.93
CUST_HOT,434.44
CUST_HOT,208.37
CUST_15,329.27
CUST_HOT,146.14
CUST_HOT,72.7
CUST_HOT,224.66
CUST_HOT,356.84
CUST_HOT,444.09
CUST_HOT,478.59
CUST_HOT,64.47
CUST_HOT,82.72
CUST_HOT,370.15
CUST_HOT,386.51
CUST_HOT,169.68
CUST_HOT,276.99
CUST_HOT,425.23
CUST_HOT,416.84
CUST_HOT,233.94
CUST_HOT,194.07
CUST_HOT,231.28
CUST_HOT,142.06
CUST_14,33.16
CUST_HOT,296.16
CUST_HOT,193.35
CUST_HOT,282.96
CUST_HOT,452.72
CUST_HOT,71.53
CUST_HOT,47.11
CUST_HOT,446.55
CUST_HOT,98.39
CUST_HOT,128.32
CUST_HOT,85.03
CUST_HOT,168.81
CUST_HOT,387.15
CUST_HOT,78.77
CUST_3,12.56
CUST_HOT,489.25
CUST_10,115.94
CUST_HOT,497.47
CUST_HOT,148.71
CUST_HOT,403.14
CUST_HOT,66.23
CUST_HOT,26.74
CUST_HOT,136.13
CUST_HOT,383.99
CUST_HOT,437.92
CUST_HOT,164.37
CUST_HOT,209.86
CUST_5,398.78
CUST_HOT,383.56
CUST_HOT,243.61
CUST_HOT,397.08
CUST_9,410.58
CUST_HOT,471.96
CUST_HOT,60.17
CUST_14,476.23
CUST_HOT,103.67
CUST_7,44.45
CUST_HOT,282.79
CUST_HOT,230.82
CUST_HOT,51.1
CUST_HOT,207.56
CUST_6,186.13
CUST_HOT,282.95
CUST_2,447.29
CUST_HOT,365.91
CUST_HOT,367.25
CUST_HOT,371.12
CUST_HOT,317.38
CUST_HOT,149.76
CUST_HOT,83.88
CUST_HOT,413.57
CUST_3,368.55
CUST_HOT,104.6
CUST_HOT,174.79
CUST_HOT,82.26
CUST_HOT,345.47
CUST_HOT,162.99
CUST_HOT,431.14
CUST_HOT,276.12
CUST_HOT,254.37
CUST_HOT,197.09
CUST_HOT,385.5
CUST_HOT,101.8
CUST_HOT,142.2
CUST_13,432.38
CUST_HOT,325.81
CUST_HOT,36.29
CUST_HOT,339.7
CUST_HOT,249.24
CUST_HOT,369.98
CUST_HOT,85.06
CUST_HOT,241.51
CUST_HOT,462.57
CUST_HOT,312.83
CUST_HOT,365.0
CUST_HOT,197.62
CUST_HOT,223.87
CUST_HOT,490.36
CUST_HOT,397.18
CUST_8,362.68
CUST_HOT,252.7
CUST_HOT,105.25
CUST_HOT,151.44
CUST_HOT,386.85
CUST_HOT,389.58
CUST_HOT,240.37
CUST_8,129.69
CUST_HOT,15.24
CUST_HOT,449.31
CUST_HOT,271.16
CUST_HOT,146.01
CUST_HOT,79.35
CUST_14,281.4
CUST_HOT,331.98
CUST_HOT,120.4
CUST_HOT,417.48
CUST_HOT,127.92
CUST_HOT,346.68
CUST_HOT,329.41
CUST_5,111.73
CUST_HOT,361.38
CUST_HOT,80.31
CUST_HOT,366.62
CUST_HOT,290.68
CUST_HOT,173.16
CUST_HOT,216.44
CUST_HOT,15.59
CUST_7,331.76
CUST_HOT,101.71
CUST_HOT,155.06
CUST_HOT,340.68
CUST_19,389.29
CUST_HOT,34.16
CUST_HOT,197.43
CUST_HOT,492.7
CUST_HOT,366.32
CUST_HOT,357.73
CUST_HOT,135.04
CUST_HOT,266.62
CUST_HOT,452.26
CUST_HOT,188.42
CUST_HOT,105.92
CUST_HOT,50.31
CUST_HOT,194.02
CUST_HOT,362.21
CUST_HOT,270.79
CUST_HOT,458.89
CUST_0,96.87
CUST_HOT,482.12
CUST_HOT,481.35
CUST_13,217.53
CUST_HOT,339.01
CUST_HOT,229.93
CUST_HOT,120.67
CUST_HOT,218.08
CUST_HOT,389.07
CUST_10,34.25
CUST_HOT,222.48
CUST_HOT,133.0
CUST_HOT,111.85
CUST_HOT,29.45
CUST_HOT,460.63
CUST_HOT,461.27
CUST_12,420.45
CUST_HOT,229.51
CUST_HOT,242.22
CUST_2,222.4
CUST_HOT,363.5
CUST_HOT,439.34
CUST_HOT,225.74
CUST_HOT,381.7
CUST_HOT,347.33
CUST_HOT,424.33
CUST_HOT,203.84
CUST_HOT,242.58
CUST_HOT,16.33
CUST_HOT,253.03
CUST_HOT,50.87
CUST_2,492.54
CUST_HOT,490.23
CUST_HOT,68.68
CUST_HOT,401.31
CUST_HOT,487.53
CUST_HOT,27.99
CUST_HOT,381.84
CUST_HOT,494.32
CUST_HOT,238.65
CUST_HOT,109.17
CUST_HOT,415.14
CUST_HOT,30.51
CUST_HOT,138.02
CUST_HOT,15.25
CUST_HOT,414.08
CUST_HOT,250.57
CUST_HOT,494.0
CUST_2,384.4
CUST_16,275.62
CUST_HOT,272.47
CUST_HOT,10.8
CUST_HOT,63.42
CUST_HOT,411.69
CUST_HOT,69.28
CUST_HOT,368.24
CUST_HOT,201.62
CUST_HOT,240.62
CUST_HOT,170.39
CUST_HOT,153.71
CUST_HOT,25.82
CUST_HOT,159.41
CUST_HOT,66.77
CUST_HOT,334.39
CUST_3,210.96
CUST_10,386.4
CUST_HOT,62.27
CUST_HOT,446.37
CUST_18,151.28
CUST_HOT,144.36
CUST_HOT,90.06
CUST_HOT,495.53
CUST_HOT,424.3
CUST_HOT,80.04
CUST_HOT,15.36
CUST_9,61.71
CUST_11,53.72
CUST_HOT,386.33
CUST_14,359.04
CUST_HOT,64.61
CUST_HOT,140.29
CUST_HOT,267.26
CUST_HOT,102.35
CUST_17,452.39
CUST_HOT,303.37
CUST_HOT,351.5
CUST_HOT,300.35
CUST_HOT,195.64
CUST_HOT,257.02
CUST_HOT,366.45
CUST_HOT,323.96
CUST_HOT,466.02
CUST_HOT,443.4
CUST_HOT,207.9
CUST_HOT,53.6
CUST_11,383.04
CUST_HOT,403.59
CUST_15,489.24
CUST_4,280.09
CUST_HOT,318.38
CUST_HOT,202.94
CUST_HOT,170.54
CUST_3,345.4
CUST_HOT,432.05
CUST_HOT,262.97
CUST_HOT,87.86
CUST_HOT,86.79
CUST_HOT,456.83
CUST_HOT,18.03
CUST_HOT,180.33
CUST_HOT,79.53
CUST_HOT,168.46
CUST_HOT,345.93
CUST_HOT,452.12
CUST_11,424.1
CUST_HOT,212.63
CUST_HOT,214.8
CUST_HOT,470.9
CUST_19,368.42
CUST_HOT,453.33
CUST_HOT,96.72
CUST_HOT,339.74
CUST_HOT,467.2
CUST_HOT,391.18
CUST_HOT,350.74
CUST_HOT,112.37
CUST_HOT,60.08
CUST_4,358.3
CUST_HOT,60.43
CUST_HOT,199.4
CUST_HOT,36.73
CUST_HOT,191.15
CUST_HOT,280.31
CUST_HOT,474.1
CUST_HOT,133.35
CUST_HOT,130.9
CUST_HOT,323.21
CUST_HOT,75.13
CUST_HOT,259.68
CUST_HOT,348.11
CUST_13,247.95
CUST_19,401.04
CUST_11,333.37
CUST_HOT,280.31
CUST_HOT,332.64
CUST_HOT,233.47
CUST_HOT,416.28
CUST_HOT,106.78
CUST_HOT,380.0
CUST_14,436.7
CUST_HOT,203.13
CUST_18,55.86
CUST_HOT,128.05
CUST_HOT,400.45
CUST_HOT,486.26
CUST_HOT,415.0
CUST_2,205.74
CUST_7,107.42
CUST_HOT,246.94
CUST_HOT,152.27
CUST_HOT,186.97
CUST_HOT,485.91
CUST_HOT,285.81
CUST_HOT,78.73
CUST_HOT,195.26
CUST_10,278.98
CUST_17,331.06
CUST_2,211.56
CUST_HOT,374.28
CUST_HOT,403.28
CUST_HOT,401.92
CUST_HOT,173.36
CUST_HOT,61.34
CUST_HOT,494.78
CUST_5,232.85
CUST_HOT,263.9
CUST_5,110.26
CUST_HOT,17.65
CUST_HOT,183.62
CUST_HOT,47.19
CUST_HOT,219.66
CUST_HOT,433.67
CUST_HOT,392.12
CUST_HOT,197.67
CUST_HOT,459.18
CUST_HOT,35.75
CUST_17,22.77
CUST_14,13.21
CUST_HOT,144.71
CUST_HOT,227.81
CUST_HOT,163.36
CUST_HOT,127.85
CUST_0,201.64
CUST_HOT,196.3
CUST_6,64.49
CUST_HOT,291.73
CUST_HOT,462.48
CUST_HOT,353.39
CUST_HOT,364.48
CUST_HOT,168.82
CUST_HOT,200.1
CUST_HOT,175.26
CUST_HOT,76.17
CUST_HOT,128.68
CUST_HOT,143.24
CUST_HOT,151.63
CUST_HOT,486.3
CUST_HOT,13.4
CUST_HOT,289.81
CUST_HOT,25.21
CUST_HOT,304.9
CUST_HOT,138.5
CUST_HOT,411.87
CUST_HOT,228.06
CUST_HOT,202.33
CUST_HOT,212.29
CUST_HOT,96.41
CUST_2,216.58
CUST_5,299.75
CUST_HOT,253.2
CUST_HOT,475.42
CUST_2,205.64
CUST_HOT,146.3
CUST_HOT,30.28
